126,std_convolve_clamp_to_0,0.129244
127,std_convolve_clamp_to_border,0.153962
128,flipX,0.00782
129,flipY,0.013964
130,encodeBytes,0.845766
131,grayscale_avg,0.012139
132,grayscale_lums,0.016033
133,colorMasks,0.010508
134,encodeMessages,0.00001
135,decodeMessages,0.000003
136,std_convolve_clamp_to_0,0.166724
137,std_convolve_clamp_to_border,0.197583
138,flipX,0.009915
139,flipY,0.008863
140,encodeBytes,0.764378
141,grayscale_avg,0.012478
142,grayscale_lums,0.012861
143,colorMasks,0.008101
144,encodeMessages,0.000012
145,decodeMessages,0.000009
146,std_convolve_clamp_to_0,0.17238
147,std_convolve_clamp_to_border,0.153092
148,flipX,0.006095
149,flipY,0.009455
150,encodeBytes,0.824653
151,grayscale_avg,0.02726
152,grayscale_lums,0.025723
153,colorMasks,0.009105
154,encodeMessages,0.000043
155,decodeMessages,0.000004
156,std_convolve_clamp_to_0,0.155987
157,std_convolve_clamp_to_border,0.197813
158,flipX,0.010698
159,flipY,0.011873
160,encodeBytes,0.761213
161,grayscale_avg,0.021832
162,grayscale_lums,0.013125
163,colorMasks,0.010976
164,encodeMessages,0.000009
165,decodeMessages,0.000003
166,std_convolve_clamp_to_0,0.167784
167,std_convolve_clamp_to_border,0.153154
168,flipX,0.010255
169,flipY,0.015049
170,encodeBytes,0.922365
171,grayscale_avg,0.023203
172,grayscale_lums,0.016008
173,colorMasks,0.00966
174,encodeMessages,0.000079
175,decodeMessages,0.000003
176,std_convolve_clamp_to_0,0.189508
177,std_convolve_clamp_to_border,0.167098
178,flipX,0.008665
179,flipY,0.012441
180,encodeBytes,0.789379
181,grayscale_avg,0.019668
182,grayscale_lums,0.015407
183,colorMasks,0.011453
184,encodeMessages,0.000013
185,decodeMessages,0.000006
186,std_convolve_clamp_to_0,0.137074
187,std_convolve_clamp_to_border,0.13826
188,flipX,0.013885
189,flipY,0.013535
190,encodeBytes,0.747722
191,grayscale_avg,0.020918
192,grayscale_lums,0.018929
193,colorMasks,0.01672
194,encodeMessages,0.00001
195,decodeMessages,0.000005
196,std_convolve_clamp_to_0,0.175987
197,std_convolve_clamp_to_border,0.142334
198,flipX,0.007244
199,flipY,0.014707
200,encodeBytes,0.802529
201,grayscale_avg,0.025063
202,grayscale_lums,0.014328
203,colorMasks,0.01087
204,encodeMessages,0.000007
205,decodeMessages,0.000004
206,std_convolve_clamp_to_0,0.195157
207,std_convolve_clamp_to_border,0.163808
208,flipX,0.007204
209,flipY,0.013066
210,encodeBytes,0.898787
211,grayscale_avg,0.020567
212,grayscale_lums,0.01314
213,colorMasks,0.010624
214,encodeMessages,0.000008
215,decodeMessages,0.000004
216,std_convolve_clamp_to_0,0.152101
217,std_convolve_clamp_to_border,0.162834
218,flipX,0.013484
219,flipY,0.008167
220,encodeBytes,0.908482
221,grayscale_avg,0.022624
222,grayscale_lums,0.020119
223,colorMasks,0.00924
224,encodeMessages,0.000012
225,decodeMessages,0.000003
226,std_convolve_clamp_to_0,0.150712
227,std_convolve_clamp_to_border,0.149724
228,flipX,0.00819
229,flipY,0.009841
230,encodeBytes,0.822789
231,grayscale_avg,0.020576
232,grayscale_lums,0.017707
233,colorMasks,0.013685
234,encodeMessages,0.000007
235,decodeMessages,0.000009
236,std_convolve_clamp_to_0,0.156668
237,std_convolve_clamp_to_border,0.1415
238,flipX,0.012262
239,flipY,0.010331
240,encodeBytes,0.885075
241,grayscale_avg,0.019964
242,grayscale_lums,0.02461
243,colorMasks,0.017674
244,encodeMessages,0.000021
245,decodeMessages,0.000006
246,std_convolve_clamp_to_0,0.151839
247,std_convolve_clamp_to_border,0.132189
248,flipX,0.013784
249,flipY,0.005709
250,encodeBytes,0.794737
251,grayscale_avg,0.028405
252,grayscale_lums,0.028353
253,colorMasks,0.012284
254,encodeMessages,0.000014
255,decodeMessages,0.000003
256,std_convolve_clamp_to_0,0.142128
257,std_convolve_clamp_to_border,0.158024
258,flipX,0.008968
259,flipY,0.021564
260,encodeBytes,0.915311
261,grayscale_avg,0.02777
262,grayscale_lums,0.015401
263,colorMasks,0.012506
264,encodeMessages,0.000006
265,decodeMessages,0.000003
266,std_convolve_clamp_to_0,0.128381
267,std_convolve_clamp_to_border,0.171094
268,flipX,0.00616
269,flipY,0.010031
270,encodeBytes,0.885151
271,grayscale_avg,0.021296
272,grayscale_lums,0.01676
273,colorMasks,0.012321
274,encodeMessages,0.000016
275,decodeMessages,0.00001
276,std_convolve_clamp_to_0,0.241297
277,std_convolve_clamp_to_border,0.116204
278,flipX,0.009086
279,flipY,0.013884
280,encodeBytes,0.912789
281,grayscale_avg,0.01318
282,grayscale_lums,0.014789
283,colorMasks,0.008274
284,encodeMessages,0.000007
285,decodeMessages,0.000009
286,std_convolve_clamp_to_0,0.133588
287,std_convolve_clamp_to_border,0.135971
288,flipX,0.008379
289,flipY,0.015039
290,encodeBytes,0.89949
291,grayscale_avg,0.011681
292,grayscale_lums,0.012101
293,colorMasks,0.008311
294,encodeMessages,0.000011
295,decodeMessages,0.000003
296,std_convolve_clamp_to_0,0.139397
297,std_convolve_clamp_to_border,0.160685
298,flipX,0.0074
299,flipY,0.013975
300,encodeBytes,0.950192
301,grayscale_avg,0.026878
302,grayscale_lums,0.026684
303,colorMasks,0.015124
304,encodeMessages,0.000008
305,decodeMessages,0.000003
306,std_convolve_clamp_to_0,0.123092
307,std_convolve_clamp_to_border,0.159541
308,flipX,0.008001
309,flipY,0.013881
310,encodeBytes,0.98601
311,grayscale_avg,0.024308
312,grayscale_lums,0.015305
313,colorMasks,0.008922
314,encodeMessages,0.000017
315,decodeMessages,0.000003
316,std_convolve_clamp_to_0,0.172718
317,std_convolve_clamp_to_border,0.193173
318,flipX,0.009666
319,flipY,0.007928
320,encodeBytes,0.951636
321,grayscale_avg,0.012315
322,grayscale_lums,0.011911
323,colorMasks,0.008355
324,encodeMessages,0.000011
325,decodeMessages,0.000004
326,std_convolve_clamp_to_0,0.155237
327,std_convolve_clamp_to_border,0.190817
328,flipX,0.012397
329,flipY,0.01316
330,encodeBytes,1.036539
331,grayscale_avg,0.027958
332,grayscale_lums,0.025539
333,colorMasks,0.007763
334,encodeMessages,0.000041
335,decodeMessages,0.000003
336,std_convolve_clamp_to_0,0.133279
337,std_convolve_clamp_to_border,0.146639
338,flipX,0.006638
339,flipY,0.015784
340,encodeBytes,0.843626
341,grayscale_avg,0.013779
342,grayscale_lums,0.012729
343,colorMasks,0.010597
344,encodeMessages,0.000028
345,decodeMessages,0.000003
346,std_convolve_clamp_to_0,0.164273
347,std_convolve_clamp_to_border,0.175924
348,flipX,0.01219
349,flipY,0.011688
350,encodeBytes,0.883708
351,grayscale_avg,0.020251
352,grayscale_lums,0.015844
353,colorMasks,0.010192
354,encodeMessages,0.000007
355,decodeMessages,0.00001
356,std_convolve_clamp_to_0,0.158526
357,std_convolve_clamp_to_border,0.141624
358,flipX,0.010035
359,flipY,0.007633
360,encodeBytes,0.838086
361,grayscale_avg,0.015179
362,grayscale_lums,0.012528
363,colorMasks,0.008867
364,encodeMessages,0.000013
365,decodeMessages,0.000008
366,std_convolve_clamp_to_0,0.142512
367,std_convolve_clamp_to_border,0.154419
368,flipX,0.008479
369,flipY,0.015644
370,encodeBytes,0.925819
371,grayscale_avg,0.016921
372,grayscale_lums,0.015599
373,colorMasks,0.011265
374,encodeMessages,0.000015
375,decodeMessages,0.000003
376,std_convolve_clamp_to_0,0.235118
377,std_convolve_clamp_to_border,0.251311
378,flipX,0.016596
379,flipY,0.019193
380,encodeBytes,1.513195
381,grayscale_avg,0.020845
382,grayscale_lums,0.021104
383,colorMasks,0.008547
384,encodeMessages,0.000007
385,decodeMessages,0.000006
386,std_convolve_clamp_to_0,0.154981
387,std_convolve_clamp_to_border,0.162276
388,flipX,0.007254
389,flipY,0.010253
390,encodeBytes,0.908616
391,grayscale_avg,0.032205
392,grayscale_lums,0.032613
393,colorMasks,0.007095
394,encodeMessages,0.000007
395,decodeMessages,0.000007
396,std_convolve_clamp_to_0,0.177564
397,std_convolve_clamp_to_border,0.146583
398,flipX,0.013097
399,flipY,0.012819
400,encodeBytes,0.883666
401,grayscale_avg,0.030987
402,grayscale_lums,0.017908
403,colorMasks,0.008534
404,encodeMessages,0.000011
405,decodeMessages,0.000003
406,std_convolve_clamp_to_0,0.226955
407,std_convolve_clamp_to_border,0.125193
408,flipX,0.01049
409,flipY,0.009875
410,encodeBytes,0.874637
411,grayscale_avg,0.012032
412,grayscale_lums,0.012085
413,colorMasks,0.016829
414,encodeMessages,0.00002
415,decodeMessages,0.000004
416,std_convolve_clamp_to_0,0.165942
417,std_convolve_clamp_to_border,0.124728
418,flipX,0.014527
419,flipY,0.007877
420,encodeBytes,0.901572
421,grayscale_avg,0.015377
422,grayscale_lums,0.012927
423,colorMasks,0.009737
424,encodeMessages,0.00001
425,decodeMessages,0.000005
426,std_convolve_clamp_to_0,0.168323
427,std_convolve_clamp_to_border,0.182476
428,flipX,0.009614
429,flipY,0.005782
430,encodeBytes,0.937999
431,grayscale_avg,0.014926
432,grayscale_lums,0.01309
433,colorMasks,0.015546
434,encodeMessages,0.000007
435,decodeMessages,0.000003
436,std_convolve_clamp_to_0,0.152241
437,std_convolve_clamp_to_border,0.155376
438,flipX,0.007651
439,flipY,0.007151
440,encodeBytes,0.881068
441,grayscale_avg,0.017839
442,grayscale_lums,0.018213
443,colorMasks,0.010872
444,encodeMessages,0.000013
445,decodeMessages,0.000004
446,std_convolve_clamp_to_0,0.160103
447,std_convolve_clamp_to_border,0.165003
448,flipX,0.007247
449,flipY,0.017001
450,encodeBytes,0.933076
451,grayscale_avg,0.01389
452,grayscale_lums,0.013899
453,colorMasks,0.008187
454,encodeMessages,0.00001
455,decodeMessages,0.000004
456,std_convolve_clamp_to_0,0.130541
457,std_convolve_clamp_to_border,0.125878
458,flipX,0.010429
459,flipY,0.013881
460,encodeBytes,0.864167
461,grayscale_avg,0.017144
462,grayscale_lums,0.013291
463,colorMasks,0.022632
464,encodeMessages,0.000013
465,decodeMessages,0.000006
466,std_convolve_clamp_to_0,0.182339
467,std_convolve_clamp_to_border,0.178408
468,flipX,0.01171
469,flipY,0.012044
470,encodeBytes,0.774495
471,grayscale_avg,0.014651
472,grayscale_lums,0.013151
473,colorMasks,0.011377
474,encodeMessages,0.000011
475,decodeMessages,0.000006
476,std_convolve_clamp_to_0,0.182634
477,std_convolve_clamp_to_border,0.135777
478,flipX,0.008942
479,flipY,0.007512
480,encodeBytes,0.902237
481,grayscale_avg,0.022415
482,grayscale_lums,0.013629
483,colorMasks,0.010353
484,encodeMessages,0.000006
485,decodeMessages,0.000003
486,std_convolve_clamp_to_0,0.201078
487,std_convolve_clamp_to_border,0.165313
488,flipX,0.015208
489,flipY,0.008398
490,encodeBytes,0.937214
491,grayscale_avg,0.013441
492,grayscale_lums,0.016048
493,colorMasks,0.011819
494,encodeMessages,0.000007
495,decodeMessages,0.000005
496,std_convolve_clamp_to_0,0.16047
497,std_convolve_clamp_to_border,0.156564
498,flipX,0.009478
499,flipY,0.018674
500,encodeBytes,1.033038
,,0.130887362
